Date,Open,High,Low,Close,Adj Close,Volume
2022-05-04,54.910000,55.380001,53.349998,55.250000,54.624802,2607000
2022-05-05,54.279999,54.459999,53.060001,53.400002,52.795738,1875400
2022-05-06,52.919998,52.930000,51.110001,52.040001,51.451126,2961600
2022-05-09,51.759998,51.810001,50.610001,50.700001,50.126289,2514800
2022-05-10,52.070000,54.040001,52.009998,53.730000,53.122002,4559800
2022-05-11,53.360001,54.259998,52.880001,53.349998,53.349998,2640700
2022-05-12,52.090000,53.099998,51.549999,52.799999,52.799999,2428500
2022-05-13,51.889999,53.310001,51.889999,53.119999,53.119999,2264200
2022-05-16,53.049999,53.509998,52.830002,53.000000,53.000000,1069000
2022-05-17,54.090000,54.740002,53.860001,54.439999,54.439999,3180600
2022-05-18,53.750000,54.090000,52.720001,52.900002,52.900002,2417200
2022-05-19,52.660000,53.410000,52.000000,52.639999,52.639999,1898700
2022-05-20,53.580002,53.810001,52.869999,53.799999,53.799999,1204400
2022-05-23,53.119999,53.939999,52.919998,53.639999,53.639999,1218100
2022-05-24,53.660000,54.340000,53.549999,54.250000,54.250000,2221600
2022-05-25,54.349998,56.770000,54.290001,56.349998,56.349998,6138800
2022-05-26,56.410000,57.279999,56.220001,56.880001,56.880001,1758100
2022-05-27,57.290001,59.110001,57.290001,58.939999,58.939999,2346200
2022-05-31,57.689999,58.360001,56.820000,57.570000,57.570000,2238300
2022-06-01,58.150002,58.650002,57.669998,58.310001,58.310001,1344100
2022-06-02,58.020000,58.980000,57.830002,58.910000,58.910000,4479000
2022-06-03,58.000000,58.540001,57.549999,58.340000,58.340000,2501000
2022-06-06,58.820000,58.840000,57.939999,58.310001,58.310001,1576600
2022-06-07,57.349998,58.430000,57.349998,58.430000,58.430000,1640900
2022-06-08,58.169998,58.860001,57.970001,58.680000,58.680000,1822800
2022-06-09,58.160000,58.689999,57.480000,58.000000,58.000000,2219700
2022-06-10,56.549999,57.000000,54.869999,55.369999,55.369999,2581300
2022-06-13,54.090000,54.389999,52.320000,52.650002,52.650002,2190000
2022-06-14,52.930000,53.369999,52.340000,52.689999,52.689999,2104400
2022-06-15,53.070000,53.369999,51.730000,52.840000,52.840000,2095600
2022-06-16,51.360001,51.790001,51.040001,51.290001,51.290001,1217100
2022-06-17,52.110001,53.669998,51.790001,53.480000,53.480000,2351200
2022-06-21,54.230000,56.020000,54.230000,55.980000,55.980000,2520300
2022-06-22,54.720001,56.410000,54.509998,55.650002,55.650002,2385200
2022-06-23,55.810001,56.700001,55.439999,56.570000,56.570000,1768600
2022-06-24,57.250000,57.849998,57.090000,57.810001,57.810001,1737700
2022-06-27,57.599998,57.889999,56.669998,56.840000,56.840000,1975000
2022-06-28,56.610001,56.669998,55.029999,55.160000,55.160000,1070500
2022-06-29,55.419998,55.689999,54.529999,55.560001,55.560001,1449800
2022-06-30,54.880001,55.330002,54.209999,54.959999,54.959999,1608900
2022-07-01,54.689999,55.650002,53.650002,55.509998,55.509998,1418200
2022-07-05,54.669998,55.840000,54.240002,55.810001,55.810001,1719900
2022-07-06,56.310001,57.410000,55.779999,57.130001,57.130001,1115200
2022-07-07,57.660000,59.799999,57.410000,59.470001,59.470001,2217200
2022-07-08,57.869999,59.840000,57.869999,59.759998,59.759998,1888500
2022-07-11,58.889999,59.450001,58.590000,59.299999,59.299999,2009000
2022-07-12,58.419998,59.099998,58.310001,58.669998,58.669998,1839600
2022-07-13,57.520000,57.610001,56.930000,57.250000,57.250000,1242700
2022-07-14,56.419998,57.389999,56.419998,57.020000,57.020000,1190400
