Date,Open,High,Low,Close,Adj Close,Volume
2022-05-05,366.049988,368.750000,360.100006,361.000000,354.758820,1847546
2022-05-06,357.000000,359.799988,353.000000,357.299988,351.122772,2348871
2022-05-09,355.700012,358.299988,349.799988,353.399994,347.290222,2524390
2022-05-10,353.500000,358.000000,351.399994,353.450012,347.339355,2954952
2022-05-11,355.000000,359.450012,344.750000,347.100006,341.099152,3887065
2022-05-12,345.000000,346.450012,336.200012,339.950012,334.072754,3858313
2022-05-13,341.399994,345.299988,336.000000,336.950012,331.124634,2257796
2022-05-16,339.149994,339.649994,333.700012,336.100006,330.289307,1942152
2022-05-17,336.000000,342.950012,334.149994,342.450012,336.529541,4798210
2022-05-18,336.450012,347.200012,331.000000,331.899994,326.161926,7657308
2022-05-19,329.799988,329.950012,324.000000,326.649994,321.002686,5093969
2022-05-20,332.000000,334.850006,328.000000,332.799988,327.046356,3196697
2022-05-23,332.799988,336.149994,327.000000,332.100006,326.358459,4396431
2022-05-24,332.100006,334.549988,328.500000,330.100006,324.393036,2945719
2022-05-25,332.399994,333.500000,325.149994,326.149994,320.511322,4081823
2022-05-26,325.000000,325.500000,312.200012,324.350006,318.742462,8030657
2022-05-27,324.600006,329.000000,318.200012,322.350006,316.777039,4875852
2022-05-30,324.500000,330.799988,322.000000,329.149994,323.459473,3550508
2022-05-31,330.000000,330.700012,325.000000,326.200012,320.560486,10420751
2022-06-01,328.000000,331.850006,324.100006,326.000000,320.363922,6690532
2022-06-02,327.000000,334.250000,322.549988,329.350006,323.656006,8056904
2022-06-03,330.600006,332.000000,327.100006,328.149994,322.476746,4969493
2022-06-06,327.500000,327.899994,318.299988,319.350006,313.828888,4672714
2022-06-07,317.549988,322.600006,317.000000,320.250000,314.713348,3955076
2022-06-08,321.000000,324.899994,319.200012,323.899994,318.300232,2690805
2022-06-09,323.000000,334.549988,319.500000,332.850006,327.095520,6959446
2022-06-10,330.750000,332.200012,326.600006,331.000000,325.277496,2726717
2022-06-13,327.899994,327.899994,317.299988,317.950012,312.453125,3751840
2022-06-14,317.299988,320.750000,311.649994,314.299988,308.866180,5049196
2022-06-15,316.850006,316.850006,308.000000,314.000000,308.571381,4993654
2022-06-16,318.000000,319.799988,310.299988,311.649994,306.262024,4360359
2022-06-17,309.000000,311.500000,299.750000,301.000000,295.796143,6952755
2022-06-20,304.000000,304.500000,294.000000,296.049988,290.931702,3728409
2022-06-21,296.649994,302.450012,293.350006,301.200012,295.992706,2801829
2022-06-22,303.149994,307.399994,296.750000,305.899994,300.611420,6602434
2022-06-23,308.450012,310.500000,303.549988,307.899994,302.576843,4348512
2022-06-24,308.200012,310.450012,305.399994,307.549988,302.232880,3274950
2022-06-27,310.000000,315.649994,308.350006,315.000000,309.554108,2784807
2022-06-28,312.000000,319.500000,312.000000,318.600006,313.091858,3240518
2022-06-29,313.600006,319.850006,313.600006,316.399994,310.929901,2251588
2022-06-30,316.000000,317.750000,307.149994,308.399994,303.068207,4579284
2022-07-01,308.500000,319.250000,305.700012,318.350006,312.846191,4416695
2022-07-04,316.100006,318.450012,312.649994,316.350006,310.880768,2215520
2022-07-05,317.799988,321.350006,312.149994,313.100006,307.686951,3069304
2022-07-06,316.600006,322.000000,315.500000,321.299988,315.745178,4176932
2022-07-07,324.899994,330.000000,323.100006,329.399994,323.705139,4639907
2022-07-08,330.000000,332.250000,324.500000,325.299988,319.676025,2517327
2022-07-11,326.350006,326.350006,315.500000,315.899994,310.438538,5915421
2022-07-12,315.000000,315.500000,308.049988,308.649994,303.313873,5345351
2022-07-13,312.000000,315.399994,309.500000,310.500000,305.131897,4822921
2022-07-14,311.000000,312.700012,304.149994,306.149994,300.857086,5917691
2022-07-15,308.000000,313.149994,306.100006,312.100006,306.704254,5012177
2022-07-18,313.500000,316.250000,309.649994,315.799988,310.340271,3514880
2022-07-19,314.899994,317.799988,312.500000,316.549988,311.077301,2504515
2022-07-20,319.399994,320.850006,316.250000,317.100006,311.617798,3361785
2022-07-21,317.950012,324.000000,316.000000,322.700012,317.121002,3649172
2022-07-22,325.200012,325.399994,318.549988,320.299988,314.762451,3146589
2022-07-25,320.299988,320.899994,315.549988,317.149994,311.666931,3264614
2022-07-26,316.850006,319.149994,314.149994,318.450012,312.944458,2198632
2022-07-27,318.000000,325.049988,317.549988,324.600006,318.988129,3257432
2022-07-28,321.850006,328.899994,321.850006,326.049988,320.413055,3466765
2022-07-29,327.049988,331.149994,325.200012,330.299988,324.589569,4802883
2022-08-01,331.000000,335.200012,327.799988,334.149994,328.373016,3110792
2022-08-02,335.500000,341.500000,332.299988,335.149994,329.355743,3831736
2022-08-03,335.149994,337.350006,330.299988,333.899994,328.127350,2039665
2022-08-04,336.899994,337.750000,329.700012,333.950012,328.176483,2511918
2022-08-05,335.000000,337.250000,332.200012,336.399994,330.584106,2557623
2022-08-08,329.500000,330.000000,320.200012,325.649994,320.019958,9472906
2022-08-10,327.299988,330.250000,326.000000,328.299988,322.624146,2871689
2022-08-11,329.950012,331.600006,327.200012,328.350006,322.673309,1688595
2022-08-12,328.350006,334.450012,327.799988,333.899994,328.127350,2642970
2022-08-16,334.450012,347.250000,333.049988,345.899994,339.919891,5360640
2022-08-17,347.600006,355.250000,347.000000,353.149994,347.044525,7073400
2022-08-18,353.549988,353.549988,345.450012,347.049988,341.049988,3559485
2022-08-19,342.450012,343.250000,337.000000,338.250000,338.250000,3731688
2022-08-22,337.149994,337.450012,331.799988,333.649994,333.649994,2113978
2022-08-23,330.950012,334.950012,330.600006,333.700012,333.700012,1559158
2022-08-24,333.000000,334.200012,328.049988,329.549988,329.549988,2594074
2022-08-25,330.000000,335.000000,328.299988,329.799988,329.799988,3210494
2022-08-26,333.899994,333.899994,328.299988,329.100006,329.100006,2063732
2022-08-29,325.000000,327.700012,323.049988,326.200012,326.200012,1625013
2022-08-30,326.250000,329.899994,326.200012,328.649994,328.649994,3169631
