Date,Open,High,Low,Close,Adj Close,Volume
2022-05-05,7450.000000,7538.000000,7380.149902,7407.649902,7359.197266,524174
2022-05-06,7314.000000,7359.899902,7156.649902,7279.250000,7231.637207,650559
2022-05-09,7201.500000,7424.500000,7130.000000,7360.299805,7312.156738,570578
2022-05-10,7350.149902,7575.000000,7350.149902,7515.899902,7466.739258,663616
2022-05-11,7519.000000,7559.549805,7346.600098,7396.450195,7348.070801,605312
2022-05-12,7221.500000,7323.950195,7210.799805,7253.649902,7206.204590,571754
2022-05-13,7340.000000,7340.000000,7062.350098,7101.950195,7055.497070,703097
2022-05-16,7157.000000,7305.350098,7150.000000,7247.600098,7200.194336,369545
2022-05-17,7280.000000,7584.649902,7255.049805,7532.799805,7483.528320,811448
2022-05-18,7566.000000,7640.149902,7509.600098,7566.549805,7517.057617,576970
2022-05-19,7450.000000,7525.000000,7385.049805,7404.549805,7356.117188,363255
2022-05-20,7520.549805,7648.899902,7450.000000,7586.600098,7536.977051,742204
2022-05-23,7800.100098,7954.850098,7776.100098,7897.450195,7845.793945,1161175
2022-05-24,7919.000000,7941.950195,7791.299805,7802.649902,7751.613770,581609
2022-05-25,7840.000000,7859.500000,7696.049805,7787.250000,7736.314453,454335
2022-05-26,7800.000000,7839.950195,7620.000000,7805.000000,7753.948242,476799
2022-05-27,7925.000000,7965.899902,7833.000000,7942.950195,7890.996094,431411
2022-05-30,7980.200195,8060.000000,7951.000000,8013.899902,7961.481934,389517
2022-05-31,8013.899902,8100.000000,7900.000000,7966.350098,7914.243164,2494005
2022-06-01,7975.049805,8068.899902,7880.100098,7939.399902,7887.469238,522004
2022-06-02,7925.000000,7972.000000,7855.600098,7925.399902,7873.560547,352848
2022-06-03,7950.000000,7995.000000,7681.000000,7705.049805,7654.651855,591905
2022-06-06,7690.000000,7776.899902,7591.450195,7710.549805,7660.115723,606990
2022-06-07,7615.049805,7820.000000,7555.000000,7809.399902,7758.319336,991192
2022-06-08,7824.000000,7921.000000,7720.700195,7892.450195,7840.826660,813596
2022-06-09,7848.000000,8010.000000,7830.100098,7929.850098,7877.981934,687937
2022-06-10,7826.000000,7988.200195,7826.000000,7935.100098,7883.197266,442921
2022-06-13,7849.950195,7967.350098,7793.750000,7901.600098,7849.916504,565826
2022-06-14,7805.000000,7901.399902,7750.000000,7811.649902,7760.554688,553462
2022-06-15,7816.000000,7929.000000,7816.000000,7853.450195,7802.081543,604566
2022-06-16,7938.000000,8025.000000,7805.000000,7833.600098,7782.361328,1319566
2022-06-17,7805.000000,7849.700195,7646.149902,7688.149902,7637.862305,1317656
2022-06-20,7699.799805,7784.100098,7626.000000,7660.950195,7610.840820,1043423
2022-06-21,7714.950195,7840.000000,7625.149902,7780.600098,7729.708008,954884
2022-06-22,7750.000000,7869.000000,7716.600098,7782.750000,7731.843750,796824
2022-06-23,7810.000000,8317.799805,7803.000000,8271.000000,8216.900391,1676430
2022-06-24,8310.000000,8390.000000,8238.299805,8363.200195,8308.497070,1156788
2022-06-27,8444.000000,8546.700195,8391.250000,8448.750000,8393.487305,921090
2022-06-28,8415.250000,8539.900391,8381.049805,8489.700195,8434.169922,691242
2022-06-29,8389.950195,8530.000000,8370.000000,8508.900391,8453.244141,655413
2022-06-30,8500.000000,8634.599609,8435.599609,8470.750000,8415.343750,1130302
2022-07-01,8440.000000,8450.000000,8305.599609,8402.599609,8347.638672,530569
2022-07-04,8402.599609,8467.599609,8320.000000,8443.349609,8388.122070,625431
2022-07-05,8498.500000,8508.549805,8335.000000,8348.700195,8294.091797,610290
2022-07-06,8377.000000,8652.450195,8370.000000,8630.049805,8573.601563,976098
2022-07-07,8695.000000,8700.000000,8576.200195,8606.400391,8550.106445,547662
2022-07-08,8620.000000,8656.950195,8445.000000,8475.950195,8420.509766,686327
2022-07-11,8451.700195,8525.000000,8416.099609,8507.650391,8452.002930,536114
2022-07-12,8495.000000,8497.450195,8376.250000,8419.700195,8364.627930,424358
2022-07-13,8454.000000,8488.150391,8381.000000,8440.200195,8384.994141,413855
2022-07-14,8464.950195,8587.349609,8450.000000,8567.750000,8511.708984,606496
2022-07-15,8596.000000,8799.000000,8576.200195,8778.049805,8720.633789,631246
2022-07-18,8802.000000,8843.000000,8684.000000,8704.799805,8647.862305,478682
2022-07-19,8699.950195,8798.900391,8667.450195,8715.849609,8658.839844,478458
2022-07-20,8775.500000,8865.450195,8720.200195,8749.049805,8691.823242,398132
2022-07-21,8793.000000,8831.900391,8722.049805,8797.000000,8739.459961,421090
2022-07-22,8850.000000,8889.000000,8791.000000,8830.950195,8773.187500,415294
2022-07-25,8828.500000,8858.599609,8490.000000,8621.599609,8565.207031,623462
2022-07-26,8622.000000,8625.400391,8471.349609,8525.849609,8470.083008,429454
2022-07-27,8555.549805,8707.450195,8460.000000,8658.099609,8601.467773,1298855
2022-07-28,8700.000000,8770.150391,8628.799805,8721.049805,8664.005859,725196
2022-07-29,8764.700195,8943.000000,8730.000000,8773.549805,8716.163086,821432
2022-08-01,8850.000000,9085.000000,8822.599609,9003.400391,8944.509766,1009408
2022-08-02,8985.000000,9196.849609,8954.000000,9173.049805,9113.049805,848311
2022-08-03,9144.750000,9144.750000,8855.599609,8959.450195,8959.450195,753729
2022-08-04,9024.000000,9048.000000,8830.000000,8966.700195,8966.700195,643264
2022-08-05,8966.799805,8985.200195,8810.000000,8841.200195,8841.200195,558385
2022-08-08,8841.200195,8998.000000,8841.000000,8921.950195,8921.950195,520993
2022-08-10,8938.599609,8999.500000,8826.000000,8879.700195,8879.700195,445375
2022-08-11,8955.700195,8998.000000,8724.000000,8813.849609,8813.849609,508318
2022-08-12,8815.000000,8815.000000,8675.000000,8699.200195,8699.200195,712782
2022-08-16,8737.150391,9040.000000,8705.049805,9003.700195,9003.700195,963726
2022-08-17,9010.000000,9070.000000,8920.000000,8944.349609,8944.349609,623749
2022-08-18,8925.000000,9012.400391,8877.000000,8947.700195,8947.700195,442229
2022-08-19,8955.450195,8968.000000,8715.000000,8778.950195,8778.950195,572597
2022-08-22,8751.000000,8767.450195,8602.200195,8628.000000,8628.000000,488485
2022-08-23,8607.000000,8757.000000,8564.000000,8720.500000,8720.500000,558231
2022-08-24,8660.000000,8772.000000,8594.000000,8704.000000,8704.000000,442582
2022-08-25,8721.000000,8835.000000,8680.000000,8735.900391,8735.900391,525721
2022-08-26,8800.000000,8832.750000,8706.200195,8720.599609,8720.599609,398063
2022-08-29,8602.599609,8859.900391,8590.000000,8834.200195,8834.200195,459057
2022-08-30,8884.799805,9164.000000,8870.000000,9082.250000,9082.250000,1016312
2022-09-01,8949.950195,9233.650391,8941.000000,9024.500000,9024.500000,888864
2022-09-02,9026.500000,9149.900391,8902.099609,8919.599609,8919.599609,632909
2022-09-05,8900.000000,9016.799805,8875.000000,8950.049805,8950.049805,386455
2022-09-06,8984.299805,9022.750000,8870.000000,8888.750000,8888.750000,397902
2022-09-07,8864.000000,8873.549805,8760.000000,8784.900391,8784.900391,496785
2022-09-08,8829.000000,8885.099609,8780.000000,8790.650391,8790.650391,428924
2022-09-09,8834.650391,8989.000000,8730.000000,8946.000000,8946.000000,632296
2022-09-12,8969.900391,9012.299805,8904.000000,8927.650391,8927.650391,383641
2022-09-13,8972.299805,8989.049805,8910.900391,8926.500000,8926.500000,405093
2022-09-14,8859.849609,9000.000000,8825.700195,8967.200195,8967.200195,509547
2022-09-15,9030.049805,9325.000000,9030.000000,9209.750000,9209.750000,1392132
2022-09-16,9209.500000,9315.900391,9020.049805,9189.650391,9189.650391,1056382
2022-09-19,9175.299805,9343.450195,9070.000000,9280.849609,9280.849609,727024
2022-09-20,9339.000000,9430.000000,9250.000000,9300.849609,9300.849609,747257
2022-09-21,9300.000000,9398.000000,9211.450195,9247.900391,9247.900391,440725
2022-09-22,9199.000000,9435.000000,9186.000000,9401.849609,9401.849609,511112
2022-09-23,9397.950195,9451.000000,9277.349609,9343.450195,9343.450195,574213
2022-09-26,9270.299805,9270.299805,8800.000000,8834.950195,8834.950195,865432
2022-09-27,8890.000000,8908.950195,8670.500000,8774.049805,8774.049805,686285
2022-09-28,8720.000000,8850.000000,8660.049805,8726.750000,8726.750000,663740
2022-09-29,8770.400391,8800.000000,8604.099609,8624.849609,8624.849609,817007
2022-09-30,8668.000000,8872.000000,8558.200195,8828.150391,8828.150391,658982
2022-10-03,8970.000000,8970.000000,8510.000000,8547.000000,8547.000000,1123076
2022-10-04,8699.000000,8758.549805,8630.000000,8690.500000,8690.500000,503140
2022-10-06,8734.000000,8825.000000,8690.500000,8703.000000,8703.000000,474445
2022-10-07,8750.000000,8845.599609,8711.000000,8779.099609,8779.099609,428616
2022-10-10,8675.000000,8876.450195,8658.000000,8862.400391,8862.400391,411218
2022-10-11,8811.000000,8850.000000,8665.000000,8684.150391,8684.150391,422610
2022-10-12,8698.000000,8720.000000,8590.599609,8686.599609,8686.599609,380365
2022-10-13,8665.000000,8785.450195,8592.000000,8649.549805,8649.549805,355605
2022-10-14,8760.000000,8766.599609,8606.299805,8617.299805,8617.299805,274160
2022-10-17,8610.000000,8749.700195,8567.049805,8723.799805,8723.799805,304671
2022-10-18,8765.049805,8888.250000,8752.049805,8807.349609,8807.349609,369973
2022-10-19,8851.400391,8855.000000,8695.000000,8719.349609,8719.349609,385416
2022-10-20,8700.000000,8739.200195,8611.000000,8707.400391,8707.400391,328270
2022-10-21,8730.000000,8794.000000,8641.000000,8703.299805,8703.299805,356203
2022-10-24,8788.799805,8788.799805,8745.849609,8765.450195,8765.450195,30052
